node_1;node_2;chunk_id;count;edge
directorymaintenance.wsdl and directorymaintenance.xsd;fad;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
directorymaintenance.wsdl and directorymaintenance.xsd;i_directory_application_maintenance;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;3;contextual proximity
directorymaintenance.wsdl and directorymaintenance.xsd;modify_directory_entry;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;4;contextual proximity
directorymaintenance.wsdl and directorymaintenance.xsd;tls-gesicherte verbindung;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;3;contextual proximity
directorymaintenance.wsdl and directorymaintenance.xsd;tuc_vzd_0004;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
directorymaintenance.wsdl and directorymaintenance.xsd;vzd;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
directorymaintenance.wsdl and directorymaintenance.xsd;webservice;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
displayname;cn;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
displayname;givenname;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;6;contextual proximity
displayname;i_directory_maintenance request elements;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;2;contextual proximity
displayname;i_directory_maintenance response elements;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;2;contextual proximity
displayname;ldap-directory attributes;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
displayname;organization;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
displayname;othername;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;14;contextual proximity
displayname;sn;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
displayname;stateorprovincename;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
displayname;streetaddress;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
displayname;surname;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
displayname;telematikid;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
displayname;x509certificateenc;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
distinguished name;add_directory_entry operation;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;3;contextual proximity
distinguished name;operation getinfo;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;3;contextual proximity
distinguished name;spezifikation verzeichnisdienst;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;2;contextual proximity
distinguished name;vzd;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;3;contextual proximity
dokumentenhistorie;gematik;bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9;2;contextual proximity
dokumentenhistorie;spezifikation verzeichnisdienst;bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9;7;contextual proximity
einarbeitung;gematik;bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9;2;contextual proximity
einarbeitung;spezifikation verzeichnisdienst;bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9;7;contextual proximity
eintragstyp;betriebsstätte;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
eintragstyp;professionoid;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
eintragstyp;vzd;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;3;contextual proximity
einträge;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
einträge;vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
entrytype;fachanwendungsspezifischer dienst;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;2;contextual proximity
entrytype;vzd;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;2;contextual proximity
erweiterbarkeit;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
erweiterbarkeit;vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
existing base data set;attribute 'holder';53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;4;contextual proximity
existing base data set;filter parameters;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;4;contextual proximity
existing base data set;ldap directory;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
existing base data set;operation «add_directory_entry_certificate»;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;4;contextual proximity
existing base data set;operation «delete_directory_entry»;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;4;contextual proximity
existing base data set;operation «read_directory_certificates»;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
existing base data set;stored directory entry;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;4;contextual proximity
existing base data set;uid, certificateentryid, telematikid;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
existing base data set;value of the access_token claim scope;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
existing base data set;vzd;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;4;contextual proximity
existing base data set;zertifikatseinträge;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;4;contextual proximity
fachanwendungsspezifischer dienst;change;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;2;contextual proximity
fachanwendungsspezifischer dienst;entrytype;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;2;contextual proximity
fachanwendungsspezifischer dienst;gesamtbetriebsverantwortlicher der ti;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;2;contextual proximity
fachanwendungsspezifischer dienst;professionoid;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;2;contextual proximity
fachanwendungsspezifischer dienst;vzd;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;4;contextual proximity
fachdaten;betriebsstätte;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
fachdaten;professionoid;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
fachdaten;vzd;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;3;contextual proximity
fachdaten konnten nicht gelöscht werden;delete_directory_fa-attributes (ldapv3);a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fachdaten konnten nicht gelöscht werden;fad;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fachdaten konnten nicht gelöscht werden;fehlerfälle;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fachdaten konnten nicht gelöscht werden;vzd;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fachdaten neuer fachanwendungen;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
fachdaten neuer fachanwendungen;vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
fachdatensatz;fad;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fachdatensatz;vzd;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;5;contextual proximity
fachdienst;fad;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
fachdienst;i_directory_application_maintenance;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;3;contextual proximity
fachdienst;modify_directory_entry;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;4;contextual proximity
fachdienst;tls-gesicherte verbindung;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;3;contextual proximity
fachdienst;tuc_vzd_0004;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
fachdienst;vzd;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
fachdienst;webservice;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
fad;add-request;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;basisdatensatz;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;delete_directory_fa-attributes (ldapv3);a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;4;contextual proximity
fad;deletedirectoryfaattributes;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;directorymaintenance.wsdl and directorymaintenance.xsd;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
fad;fachdaten konnten nicht gelöscht werden;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;fachdatensatz;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;fachdienst;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
fad;fehler im verzeichnisdienst;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;fehlerfälle;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;4;contextual proximity
fad;fehlerhaft ausgeführt;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;gematik soap-fault response;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;http-statuscode;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;4;contextual proximity
fad;i_directory_application_maintenance;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c25e85434e094890a6ca1537b0dfa0a8,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;7;contextual proximity
fad;id.zd.tls-s;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
fad;kom-le adresse;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;kom-le_version;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;ldap client des fad;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
fad;ldap directory;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
fad;ldaps-verbindungsaufbau;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;le;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
fad;modify_directory_entry;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;8;contextual proximity
fad;modify_directory_fa-attributes;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;modify_directory_fa-attributes (rest);e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;6;contextual proximity
fad;modify_directory_fa-attributes(ldapv3);e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;10;contextual proximity
fad;name, beschreibung, vorbedingungen, eingangsdaten, komponenten, ausgangsdaten, standardablauf, aktionen, fehlerfälle;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;ocsp;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
fad;operation;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;protokollspezifische fehlermeldungen;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;request;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;response operation;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;responsemsg;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;rest;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;4;contextual proximity
fad;rfc4511;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
fad;schnittstelle i_directory_administration;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
fad;soap request;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
fad;soap-request;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;soap-response;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;tabelle 21: tab_tuc_vzd_0011;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
fad;tls;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
fad;tls-gesicherte verbindung;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;6;contextual proximity
fad;tls-verbindung;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
fad;tuc_vzd_0004;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;4;contextual proximity
fad;tuc_vzd_0009;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;tuc_vzd_0011;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
fad;tuc_vzd_0013;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;tuc_vzd_0014;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
fad;umsetzung delete_directory_fa-attributes (rest);a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
fad;verbindung;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
